FileName_AOGFP,FileName_AOPI,Metadata_Well,Metadata_Site,Metadata_Plate,Metadata_Width
G2_02_1_7_GFP_001.tif,G2_02_2_7_Propidium Iodide_001.tif,G2,7,220519_094325_Plate_1,1224
G2_02_1_8_GFP_001.tif,G2_02_2_8_Propidium Iodide_001.tif,G2,8,220519_094325_Plate_1,1224
G2_02_1_9_GFP_001.tif,G2_02_2_9_Propidium Iodide_001.tif,G2,9,220519_094325_Plate_1,1224
G3_02_1_10_GFP_001.tif,G3_02_2_10_Propidium Iodide_001.tif,G3,10,220519_094325_Plate_1,1224
G3_02_1_11_GFP_001.tif,G3_02_2_11_Propidium Iodide_001.tif,G3,11,220519_094325_Plate_1,1224
G3_02_1_12_GFP_001.tif,G3_02_2_12_Propidium Iodide_001.tif,G3,12,220519_094325_Plate_1,1224
G3_02_1_13_GFP_001.tif,G3_02_2_13_Propidium Iodide_001.tif,G3,13,220519_094325_Plate_1,1224
G3_02_1_14_GFP_001.tif,G3_02_2_14_Propidium Iodide_001.tif,G3,14,220519_094325_Plate_1,1224
G3_02_1_15_GFP_001.tif,G3_02_2_15_Propidium Iodide_001.tif,G3,15,220519_094325_Plate_1,1224
G3_02_1_16_GFP_001.tif,G3_02_2_16_Propidium Iodide_001.tif,G3,16,220519_094325_Plate_1,1224
G3_02_1_1_GFP_001.tif,G3_02_2_1_Propidium Iodide_001.tif,G3,1,220519_094325_Plate_1,1224
G3_02_1_2_GFP_001.tif,G3_02_2_2_Propidium Iodide_001.tif,G3,2,220519_094325_Plate_1,1224
G3_02_1_3_GFP_001.tif,G3_02_2_3_Propidium Iodide_001.tif,G3,3,220519_094325_Plate_1,1224
G3_02_1_4_GFP_001.tif,G3_02_2_4_Propidium Iodide_001.tif,G3,4,220519_094325_Plate_1,1224
G3_02_1_5_GFP_001.tif,G3_02_2_5_Propidium Iodide_001.tif,G3,5,220519_094325_Plate_1,1224
G3_02_1_6_GFP_001.tif,G3_02_2_6_Propidium Iodide_001.tif,G3,6,220519_094325_Plate_1,1224
G3_02_1_7_GFP_001.tif,G3_02_2_7_Propidium Iodide_001.tif,G3,7,220519_094325_Plate_1,1224
G3_02_1_8_GFP_001.tif,G3_02_2_8_Propidium Iodide_001.tif,G3,8,220519_094325_Plate_1,1224
G3_02_1_9_GFP_001.tif,G3_02_2_9_Propidium Iodide_001.tif,G3,9,220519_094325_Plate_1,1224
G4_02_1_10_GFP_001.tif,G4_02_2_10_Propidium Iodide_001.tif,G4,10,220519_094325_Plate_1,1224
G4_02_1_11_GFP_001.tif,G4_02_2_11_Propidium Iodide_001.tif,G4,11,220519_094325_Plate_1,1224
G4_02_1_12_GFP_001.tif,G4_02_2_12_Propidium Iodide_001.tif,G4,12,220519_094325_Plate_1,1224
G4_02_1_13_GFP_001.tif,G4_02_2_13_Propidium Iodide_001.tif,G4,13,220519_094325_Plate_1,1224
G4_02_1_14_GFP_001.tif,G4_02_2_14_Propidium Iodide_001.tif,G4,14,220519_094325_Plate_1,1224
G4_02_1_15_GFP_001.tif,G4_02_2_15_Propidium Iodide_001.tif,G4,15,220519_094325_Plate_1,1224
G4_02_1_16_GFP_001.tif,G4_02_2_16_Propidium Iodide_001.tif,G4,16,220519_094325_Plate_1,1224
G4_02_1_1_GFP_001.tif,G4_02_2_1_Propidium Iodide_001.tif,G4,1,220519_094325_Plate_1,1224
G4_02_1_2_GFP_001.tif,G4_02_2_2_Propidium Iodide_001.tif,G4,2,220519_094325_Plate_1,1224
G4_02_1_3_GFP_001.tif,G4_02_2_3_Propidium Iodide_001.tif,G4,3,220519_094325_Plate_1,1224
G4_02_1_4_GFP_001.tif,G4_02_2_4_Propidium Iodide_001.tif,G4,4,220519_094325_Plate_1,1224
G4_02_1_5_GFP_001.tif,G4_02_2_5_Propidium Iodide_001.tif,G4,5,220519_094325_Plate_1,1224
G4_02_1_6_GFP_001.tif,G4_02_2_6_Propidium Iodide_001.tif,G4,6,220519_094325_Plate_1,1224
G4_02_1_7_GFP_001.tif,G4_02_2_7_Propidium Iodide_001.tif,G4,7,220519_094325_Plate_1,1224
G4_02_1_8_GFP_001.tif,G4_02_2_8_Propidium Iodide_001.tif,G4,8,220519_094325_Plate_1,1224
G4_02_1_9_GFP_001.tif,G4_02_2_9_Propidium Iodide_001.tif,G4,9,220519_094325_Plate_1,1224
G5_02_1_10_GFP_001.tif,G5_02_2_10_Propidium Iodide_001.tif,G5,10,220519_094325_Plate_1,1224
G5_02_1_11_GFP_001.tif,G5_02_2_11_Propidium Iodide_001.tif,G5,11,220519_094325_Plate_1,1224
G5_02_1_12_GFP_001.tif,G5_02_2_12_Propidium Iodide_001.tif,G5,12,220519_094325_Plate_1,1224
G5_02_1_13_GFP_001.tif,G5_02_2_13_Propidium Iodide_001.tif,G5,13,220519_094325_Plate_1,1224
G5_02_1_14_GFP_001.tif,G5_02_2_14_Propidium Iodide_001.tif,G5,14,220519_094325_Plate_1,1224
G5_02_1_15_GFP_001.tif,G5_02_2_15_Propidium Iodide_001.tif,G5,15,220519_094325_Plate_1,1224
G5_02_1_16_GFP_001.tif,G5_02_2_16_Propidium Iodide_001.tif,G5,16,220519_094325_Plate_1,1224
G5_02_1_1_GFP_001.tif,G5_02_2_1_Propidium Iodide_001.tif,G5,1,220519_094325_Plate_1,1224
G5_02_1_2_GFP_001.tif,G5_02_2_2_Propidium Iodide_001.tif,G5,2,220519_094325_Plate_1,1224
G5_02_1_3_GFP_001.tif,G5_02_2_3_Propidium Iodide_001.tif,G5,3,220519_094325_Plate_1,1224
G5_02_1_4_GFP_001.tif,G5_02_2_4_Propidium Iodide_001.tif,G5,4,220519_094325_Plate_1,1224
G5_02_1_5_GFP_001.tif,G5_02_2_5_Propidium Iodide_001.tif,G5,5,220519_094325_Plate_1,1224
G5_02_1_6_GFP_001.tif,G5_02_2_6_Propidium Iodide_001.tif,G5,6,220519_094325_Plate_1,1224
G5_02_1_7_GFP_001.tif,G5_02_2_7_Propidium Iodide_001.tif,G5,7,220519_094325_Plate_1,1224
G5_02_1_8_GFP_001.tif,G5_02_2_8_Propidium Iodide_001.tif,G5,8,220519_094325_Plate_1,1224
G5_02_1_9_GFP_001.tif,G5_02_2_9_Propidium Iodide_001.tif,G5,9,220519_094325_Plate_1,1224
G6_02_1_10_GFP_001.tif,G6_02_2_10_Propidium Iodide_001.tif,G6,10,220519_094325_Plate_1,1224
G6_02_1_11_GFP_001.tif,G6_02_2_11_Propidium Iodide_001.tif,G6,11,220519_094325_Plate_1,1224
G6_02_1_12_GFP_001.tif,G6_02_2_12_Propidium Iodide_001.tif,G6,12,220519_094325_Plate_1,1224
G6_02_1_13_GFP_001.tif,G6_02_2_13_Propidium Iodide_001.tif,G6,13,220519_094325_Plate_1,1224
G6_02_1_14_GFP_001.tif,G6_02_2_14_Propidium Iodide_001.tif,G6,14,220519_094325_Plate_1,1224
G6_02_1_15_GFP_001.tif,G6_02_2_15_Propidium Iodide_001.tif,G6,15,220519_094325_Plate_1,1224
G6_02_1_16_GFP_001.tif,G6_02_2_16_Propidium Iodide_001.tif,G6,16,220519_094325_Plate_1,1224
G6_02_1_1_GFP_001.tif,G6_02_2_1_Propidium Iodide_001.tif,G6,1,220519_094325_Plate_1,1224
G6_02_1_2_GFP_001.tif,G6_02_2_2_Propidium Iodide_001.tif,G6,2,220519_094325_Plate_1,1224
G6_02_1_3_GFP_001.tif,G6_02_2_3_Propidium Iodide_001.tif,G6,3,220519_094325_Plate_1,1224
G6_02_1_4_GFP_001.tif,G6_02_2_4_Propidium Iodide_001.tif,G6,4,220519_094325_Plate_1,1224
G6_02_1_5_GFP_001.tif,G6_02_2_5_Propidium Iodide_001.tif,G6,5,220519_094325_Plate_1,1224
G6_02_1_6_GFP_001.tif,G6_02_2_6_Propidium Iodide_001.tif,G6,6,220519_094325_Plate_1,1224
G6_02_1_7_GFP_001.tif,G6_02_2_7_Propidium Iodide_001.tif,G6,7,220519_094325_Plate_1,1224
G6_02_1_8_GFP_001.tif,G6_02_2_8_Propidium Iodide_001.tif,G6,8,220519_094325_Plate_1,1224
G6_02_1_9_GFP_001.tif,G6_02_2_9_Propidium Iodide_001.tif,G6,9,220519_094325_Plate_1,1224
G7_02_1_10_GFP_001.tif,G7_02_2_10_Propidium Iodide_001.tif,G7,10,220519_094325_Plate_1,1224
G7_02_1_11_GFP_001.tif,G7_02_2_11_Propidium Iodide_001.tif,G7,11,220519_094325_Plate_1,1224
G7_02_1_12_GFP_001.tif,G7_02_2_12_Propidium Iodide_001.tif,G7,12,220519_094325_Plate_1,1224
G7_02_1_13_GFP_001.tif,G7_02_2_13_Propidium Iodide_001.tif,G7,13,220519_094325_Plate_1,1224
G7_02_1_14_GFP_001.tif,G7_02_2_14_Propidium Iodide_001.tif,G7,14,220519_094325_Plate_1,1224
G7_02_1_15_GFP_001.tif,G7_02_2_15_Propidium Iodide_001.tif,G7,15,220519_094325_Plate_1,1224
G7_02_1_16_GFP_001.tif,G7_02_2_16_Propidium Iodide_001.tif,G7,16,220519_094325_Plate_1,1224
G7_02_1_1_GFP_001.tif,G7_02_2_1_Propidium Iodide_001.tif,G7,1,220519_094325_Plate_1,1224
G7_02_1_2_GFP_001.tif,G7_02_2_2_Propidium Iodide_001.tif,G7,2,220519_094325_Plate_1,1224
G7_02_1_3_GFP_001.tif,G7_02_2_3_Propidium Iodide_001.tif,G7,3,220519_094325_Plate_1,1224
G7_02_1_4_GFP_001.tif,G7_02_2_4_Propidium Iodide_001.tif,G7,4,220519_094325_Plate_1,1224
G7_02_1_5_GFP_001.tif,G7_02_2_5_Propidium Iodide_001.tif,G7,5,220519_094325_Plate_1,1224
G7_02_1_6_GFP_001.tif,G7_02_2_6_Propidium Iodide_001.tif,G7,6,220519_094325_Plate_1,1224
G7_02_1_7_GFP_001.tif,G7_02_2_7_Propidium Iodide_001.tif,G7,7,220519_094325_Plate_1,1224
G7_02_1_8_GFP_001.tif,G7_02_2_8_Propidium Iodide_001.tif,G7,8,220519_094325_Plate_1,1224
G7_02_1_9_GFP_001.tif,G7_02_2_9_Propidium Iodide_001.tif,G7,9,220519_094325_Plate_1,1224
G8_02_1_10_GFP_001.tif,G8_02_2_10_Propidium Iodide_001.tif,G8,10,220519_094325_Plate_1,1224
G8_02_1_11_GFP_001.tif,G8_02_2_11_Propidium Iodide_001.tif,G8,11,220519_094325_Plate_1,1224
G8_02_1_12_GFP_001.tif,G8_02_2_12_Propidium Iodide_001.tif,G8,12,220519_094325_Plate_1,1224
G8_02_1_13_GFP_001.tif,G8_02_2_13_Propidium Iodide_001.tif,G8,13,220519_094325_Plate_1,1224
G8_02_1_14_GFP_001.tif,G8_02_2_14_Propidium Iodide_001.tif,G8,14,220519_094325_Plate_1,1224
G8_02_1_15_GFP_001.tif,G8_02_2_15_Propidium Iodide_001.tif,G8,15,220519_094325_Plate_1,1224
G8_02_1_16_GFP_001.tif,G8_02_2_16_Propidium Iodide_001.tif,G8,16,220519_094325_Plate_1,1224
G8_02_1_1_GFP_001.tif,G8_02_2_1_Propidium Iodide_001.tif,G8,1,220519_094325_Plate_1,1224
G8_02_1_2_GFP_001.tif,G8_02_2_2_Propidium Iodide_001.tif,G8,2,220519_094325_Plate_1,1224
G8_02_1_3_GFP_001.tif,G8_02_2_3_Propidium Iodide_001.tif,G8,3,220519_094325_Plate_1,1224
G8_02_1_4_GFP_001.tif,G8_02_2_4_Propidium Iodide_001.tif,G8,4,220519_094325_Plate_1,1224
G8_02_1_5_GFP_001.tif,G8_02_2_5_Propidium Iodide_001.tif,G8,5,220519_094325_Plate_1,1224
G8_02_1_6_GFP_001.tif,G8_02_2_6_Propidium Iodide_001.tif,G8,6,220519_094325_Plate_1,1224
G8_02_1_7_GFP_001.tif,G8_02_2_7_Propidium Iodide_001.tif,G8,7,220519_094325_Plate_1,1224
G8_02_1_8_GFP_001.tif,G8_02_2_8_Propidium Iodide_001.tif,G8,8,220519_094325_Plate_1,1224
G8_02_1_9_GFP_001.tif,G8_02_2_9_Propidium Iodide_001.tif,G8,9,220519_094325_Plate_1,1224
G9_02_1_10_GFP_001.tif,G9_02_2_10_Propidium Iodide_001.tif,G9,10,220519_094325_Plate_1,1224
G9_02_1_11_GFP_001.tif,G9_02_2_11_Propidium Iodide_001.tif,G9,11,220519_094325_Plate_1,1224
G9_02_1_12_GFP_001.tif,G9_02_2_12_Propidium Iodide_001.tif,G9,12,220519_094325_Plate_1,1224
G9_02_1_13_GFP_001.tif,G9_02_2_13_Propidium Iodide_001.tif,G9,13,220519_094325_Plate_1,1224
G9_02_1_14_GFP_001.tif,G9_02_2_14_Propidium Iodide_001.tif,G9,14,220519_094325_Plate_1,1224
G9_02_1_15_GFP_001.tif,G9_02_2_15_Propidium Iodide_001.tif,G9,15,220519_094325_Plate_1,1224
G9_02_1_16_GFP_001.tif,G9_02_2_16_Propidium Iodide_001.tif,G9,16,220519_094325_Plate_1,1224
G9_02_1_1_GFP_001.tif,G9_02_2_1_Propidium Iodide_001.tif,G9,1,220519_094325_Plate_1,1224
G9_02_1_2_GFP_001.tif,G9_02_2_2_Propidium Iodide_001.tif,G9,2,220519_094325_Plate_1,1224
G9_02_1_3_GFP_001.tif,G9_02_2_3_Propidium Iodide_001.tif,G9,3,220519_094325_Plate_1,1224
G9_02_1_4_GFP_001.tif,G9_02_2_4_Propidium Iodide_001.tif,G9,4,220519_094325_Plate_1,1224
G9_02_1_5_GFP_001.tif,G9_02_2_5_Propidium Iodide_001.tif,G9,5,220519_094325_Plate_1,1224
G9_02_1_6_GFP_001.tif,G9_02_2_6_Propidium Iodide_001.tif,G9,6,220519_094325_Plate_1,1224
G9_02_1_7_GFP_001.tif,G9_02_2_7_Propidium Iodide_001.tif,G9,7,220519_094325_Plate_1,1224
G9_02_1_8_GFP_001.tif,G9_02_2_8_Propidium Iodide_001.tif,G9,8,220519_094325_Plate_1,1224
G9_02_1_9_GFP_001.tif,G9_02_2_9_Propidium Iodide_001.tif,G9,9,220519_094325_Plate_1,1224
